"id","code","name"
activity_752201,752201,ACTIVIDADES DE DEFENSA
activity_752301,752301,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD
activity_752302,752302,"SERVICIOS DE VIGILANCIA O CONTROL PORTUARIA, COSTERA, AEREA,Y FRONTERIZA"
activity_753001,753001,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA
activity_801001,801001,ENSEÑANZA PREESCOLAR Y PRIMARIA PRIVADA
activity_801002,801002,ENSEÑANZA PREESCOLAR Y PRIMARIA PRIVADA NO AUTORIZADOS POR EL MEP
activity_802101,802101,ENSEÑANZA SECUNDARIA PRIVADA
activity_802102,802102,ENSEÑANZA SECUNDARIA PRIVADA NO AUTORIZADA POR EL MEP
activity_802201,802201,ENSEÑANZA DE FORMACIÓN TÉCNICA Y PARAUNIVERSITARIA
activity_802202,802202,ENSEÑANZA SECUNDARIA DE FORMACIÓN TÉCNICA Y PROFESIONAL NO AUTORIZADA POR EL MEP
activity_803002,803002,ENSEÑANZA SUPERIOR PRIVADA (UNIVERSIDADES)
activity_803003,803003,ENSEÑANZA SUPERIOR PUBLICA (UNIVERSIDADES)
activity_809001,809001,ESCUELAS COMERCIALES (NO ESTATALES)
activity_809004,809004,PROFESOR POR CUENTA PROPIA
activity_809005,809005,ENSEÑANZA CULTURAL
activity_809006,809006,ENSEÑANZA DE LA DE SEGURIDAD PRIVADA
activity_809007,809007,ESCUELA Y AGENCIA DE MODELOS
activity_851101,851101,ACTIVIDADES DE HOSPITALES
activity_851201,851201,GINECÓLOGO
activity_851202,851202,SERVICOS DE MÉDICO GENERAL
activity_851203,851203,NEURÓLOGOS
activity_851204,851204,"SERVICIOS DE OFTALMOLOGO U OCULISTA, OPTOMETRISTA Y/O OPTICO"
activity_851206,851206,ORTOPEDISTA (CONSULTA PRIVADA)
activity_851207,851207,SERVICIOS DE ODONTOLOGO Y CONEXOS
activity_851208,851208,"OTORRINOLARINGOLOGIA, AUDIOLOGíA Y SERVICIOS CONEXOS."
activity_851209,851209,FARMACEUTICO O BOTICARIO
activity_851210,851210,CARDIOLOGOS
activity_851212,851212,ONCOLOGOS
activity_851213,851213,REUMATOLOGO
activity_851901,851901,MEDICINA ALTERNATIVA
activity_851902,851902,FÍSICO TERAPISTA
activity_851905,851905,PSICOLOGO
activity_851906,851906,PSIQUIATRÍA
activity_851907,851907,SERVICIOS DE ENFERMERÍA
activity_851908,851908,LABORATORIOS MÉDICOS - CLÍNICOS
activity_851909,851909,"SERVICIOS DE RADIOLOGÍA, ANESTESIOLOGIA Y OTROS"
activity_851910,851910,TRANSPORTE EN AMBULANCIA TERRESTRE Y AEREO (SERVICIO PRIVADO)
activity_851911,851911,PROFESIONALES EN SALUD OCUPACIONAL
activity_851912,851912,NUTRICIONISTA
activity_851913,851913,PROFESIONALES EN EDUCACION ESPECIAL
activity_851914,851914,SERVICIOS DE PARAMEDICOS
activity_851915,851915,SERVICIOS DE ESTERILIZACIÓN DE PRODUCTOS MÉDICOS Y FARMACÉUTICOS
activity_851916,851916,OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA(BANCO DE SANGRE…)
activity_851917,851917,CIRUJANO PLÁSTICO
activity_853101,853101,FUNDACIONES DE BIEN SOCIAL
activity_853102,853102,FUNDACIONES DE SERVICIO SOCIAL (PRIVADAS)
activity_853103,853103,RESIDENCIAS UNIVERSITARIAS CON SERVICIOS INTEGRADOS
activity_853201,853201,GUARDERIAS/CENTROS INFANTILES Y SERVICIOS SOCIALES
activity_853202,853202,SERVICIOS SOCIALES DE REDES DE CUIDO  Y CENTROS DE ATENCIÓN DE ADULTOS MAYORES
activity_853301,853301,ASOCIACIONES DECLARADAS DE UTILIDAD PUBLICA POR EL PODER EJECUTIVO
activity_900001,900001,"ASESORAMIENTO Y ELIMINACION DE DESPERDICIOS, SANEAMIENTO (EXCEPTO LIMPIEZA DE TANQUES)"
activity_900002,900002,LIMPIEZA DE TANQUES SEPTICOS Y AGUAS REDISUALES
activity_911101,911101,ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES
activity_911102,911102,CAMARAS DE COMERCIO
activity_911201,911201,ACTIVIDADES DE ORGANIZACIONES PROFESIONALES
activity_912001,912001,ASOCIACIONES SOLIDARISTAS
activity_912002,912002,ACTIVIDADES DE SINDICATOS
activity_919101,919101,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS
activity_919201,919201,ACTIVIDADES DE ORGANIZACIONES POLÍTICAS
activity_919901,919901,ASOCIACION DE DESARROLLO COMUNAL Y/O SERVICIOS COMUNITARIOS
activity_919903,919903,"ASOCIACIONES O ENTIDADES CON FINES CULTURALES, SOCIALES, RECREATIVOS, ARTESANALE"
activity_919906,919906,ASOCIACIONES ADMINISTRADORAS DE LOS SISTEMAS DE ACUEDUCTOS Y ALCANTARILLADOS (ASADAS)
activity_921101,921101,ACTIVIDADES PRODUCCION POSTPRODUCCION Y DISTRIBUCION DE PELICULAS CINEMATOGRAFIC
activity_921201,921201,EXHIBICIÓN DE FILMES Y VIDEOCINTAS  (SALAS DE CINE)
activity_921301,921301,TRANSMISIONES DE RADIO
activity_921302,921302,PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN
activity_921303,921303,TRANSMISIONES DE RADIO CULTURALES SEGÚN LEY GENERAL DE TELECOMUNICACIONES
activity_921401,921401,TEATROS (EXPLOTACION)
activity_921402,921402,ACTIVIDADES MUSICALES Y ARTÍSTICAS (SERVICIOS)
activity_921403,921403,PERIODISTA POR CUENTA PROPIA
activity_921501,921501,CANALES DE TELEVISIóN
activity_921902,921902,"VENTA AL POR MENOR DE DISCOS, GRABACIONES DE MUSICA Y DE VIDEO"
activity_921903,921903,SALóN DE BAILE Y DISCOTECA
activity_921904,921904,SALON DE PATINES
activity_922001,922001,ACTIVIDADES DE AGENCIAS DE NOTICIAS
activity_923101,923101,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS
activity_923201,923201,GALERIAS DE ARTE
activity_923202,923202,SERVICIOS DE RESTAURACION DE OBRAS DE ARTE
activity_923301,923301,"ACTIVIDADES DE JARDINES BOTANICOS, ZOOLOGICOS, PARQUES NACIONALES Y RESERVAS NACIONALES"
activity_924101,924101,GIMNASIOS
activity_924102,924102,EXPLOTACIÓN DE PISCINAS O ALBERCAS DE BAÑO
activity_924103,924103,"ENTRENADOR, INSTRUCTORES Y/O PREPARADORES FISICOS POR CUENTA PROPIA"
activity_924104,924104,ACTIVIDADES DE ESCUELAS Y CLUBES DEPORTIVOS
activity_924105,924105,EXPLOTACION DE INSTALACIONES Y CAMPOS DEPORTIVOS
activity_924106,924106,ACTIVIDADES DEPORTIVAS Y OTRAS POR CUENTA PROPIA
activity_924107,924107,ESPECTÁCULOS DEPORTIVOS
activity_924901,924901,NIGHT CLUB/CABARETTE
activity_924902,924902,EXPLOTACIÓN DE CASINOS (INCLUYE MESAS DE JUEGOS Y MAQUINAS TRAGAMONEDAS)
activity_924903,924903,PESCA DEPORTIVA
activity_924904,924904,"ACTIVIDADES DE JUEGOS DE BILLAR, POOL Y OTROS SIMILARES"
activity_924905,924905,SALA DE VIDEO JUEGOS
activity_924906,924906,"GRABACIÓN DE SONIDO (MUSICA, ETC.) EN DISCOS GRAMOFONICOS YEN CINTA MAGNETOFONIC"
activity_924907,924907,SERVICIO DE ENLACE DE LLAMADAS Y CASAS DE APUESTAS ELECTRONICAS (SPORTBOOKS)
activity_924908,924908,ESPECTACULOS PUBLICOS EN GENERAL EXCEPTO LOS DEPORTIVOS Y EL TEATRO
activity_924909,924909,OTRAS ACTIVIDADES DE ESPARCIMIENTO
activity_924910,924910,EXPLOTACIÓN DE JUEGOS DE ÁZAR NO ELECTRÓNICOS (INCLUYE MÁQUINAS TRAGAMONEDAS
activity_930101,930101,SERVICIOS DE LAVANDERíA DE TODO TIPO
activity_930102,930102,SERVICIO DE TEÑIDO DE PRENDAS DE VESTIR
activity_930103,930103,SERVICIO DE LIMPIEZA Y LAVADO DE MUEBLES
activity_930202,930202,"SALONES DE BELLEZA, PELUQUERIA Y BARBERIA"
activity_93030,93030,"1 SERVICIOS FUNEBRES Y ACTIVIDADES CONEXAS"
activity_930302,930302,CEMENTERIO PUBLICO (JUNTA ADMINISTRATIVA)
activity_930303,930303,CEMENTERIO O CAMPOSANTO PRIVADO
activity_930901,930901,SALAS DE MASAJES
activity_930903,930903,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.
activity_930904,930904,CENTRO O SALA DE BRONCEADO
activity_930905,930905,PELUQUERíA Y SALA DE ESTÉTICA PARA ANIMALES
activity_930906,930906,SERVICIO DE TATUAJE Y PIERCING
activity_930907,930907,SERVICIO DE DISCO MOVIL
activity_930908,930908,SERVICIO DE HERRADURA
activity_930915,930915,ALBERGUE Y CUIDO DE ANIMALES A DOMICILIO
activity_950001,950001,HOGARES PRIVADOS CON SERVICIO DOMÉSTICO
activity_960104,960104,IMPUESTO A LAS PERSONAS JURIDICAS
activity_960105,960105,ACTIVIDADES PREOPERATIVAS O DE ORGANIZACION
activity_960106,960106,EXPORTADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
activity_960107,960107,PRODUCTORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
activity_960108,960108,COMERCIALIZADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
activity_960109,960109,DISTRIBUIDORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
activity_990001,990001,"ACTVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES, INCLUYE LAS EMBAJADAS"
